Are you worried about tomorrow night?	Not really.
<EOC>	<EOC>
Jesus, what happened?	West... he's dead.
<EOC>	<EOC>
Just cut his hair, you know.	Yeah?
What you think?	Nice.
<EOC>	<EOC>
Why?	Just wondered... what happens?
<EOC>	<EOC>
Kiss my ass.	Well.
<EOC>	<EOC>
Honestly, Letty.	A deal's a deal.
<EOC>	<EOC>
Oh, that explains everything.	I know it's hard to believe, but it's true.
That machine --	Allowed me to travel from my time to yours.
How long ago?	More than 800,000 years.
<EOC>	<EOC>
You truly are a dancing fool.	Yo Black, you looking for trouble.
<EOC>	<EOC>
Probably in the bible.	Goodnight.
<EOC>	<EOC>
I'm not open. We were just talking.	Hollis probably told you we found Charley Wade.
<EOC>	<EOC>
I don't want any trouble.	Oh, come on, just a little.
I'm ready to make you another deal.	Ooh, be still, my heart.
<EOC>	<EOC>
Is there something else I can do for you?	Well, I'd love to see inside your club.
You want to come inside?	Well, if you're not holding a meeting or anything.
<EOC>	<EOC>
Hey, shut up.	Get him in.
<EOC>	<EOC>
You got it.	We work fast enough for you?
<EOC>	<EOC>
What is the meaning of that phone call?	Victor Laszlo is on that plane.
<EOC>	<EOC>
How were we -- were we cool?	"Paul Newman in ""The Hustler."""
<EOC>	<EOC>
George, where have you been?	What happened to your other slipper?
<EOC>	<EOC>
Okay, I'm closing up. Everybody relax.	May I have the surgeon's name, please?
<EOC>	<EOC>
Come on! Who is it?  Domingo's boys?	Worse. Much worse.  A teacher.
<EOC>	<EOC>
Sir!  I have to talk to you.	Not today, Willow.
<EOC>	<EOC>
I can't do this, honey.	What?
<EOC>	<EOC>
Pussy.	What's that -- mistake number two, Norman?
<EOC>	<EOC>
This time. What about next time?	There won't be a next time, I guarantee it.
<EOC>	<EOC>
Give me your gun...	...<u>what</u>...?
<EOC>	<EOC>
YOU'LL FIND A RAMBLING ROSE AND A PICKET FENCE	TENDERNESS AND INNOCENCE IN DENTON`
<EOC>	<EOC>
What?	What, what?
<EOC>	<EOC>
See you.	It's possible
<EOC>	<EOC>
What the hell happened to you?	I was catching up with Bob Destephano.
<EOC>	<EOC>
Pretty nasty out, Mac.  Thirty-five knots.	Screw it, I'm going up anyway.
<EOC>	<EOC>
Hank?	Yes.
<EOC>	<EOC>
Talk to that good-looking girl of yours?	You broke the radio, remember?
<EOC>	<EOC>
Harold! Tell the boy again.	"No ""buts."" Go to your room now."
And?	And think about what you've done.
<EOC>	<EOC>
What?  That's horrible!	What happened?
<EOC>	<EOC>
Yeah, I know. Pour 'em short.	Has Ray come in yet?
No, he's off tonight. Where was he last night?	How would I know?
<EOC>	<EOC>
Faith, this is my mother.	Oh, hello.
<EOC>	<EOC>
Fine newspaper the Tribune.	Well, I should say!
I knew your managing editor very well.	Is that so?
Yale '21, I believe.	Huh?
<EOC>	<EOC>
Jumbo, where the hell are the women?	What are you talking about, asshole?
Your whores never showed up.	They left an hour ago, pink nuts.
<EOC>	<EOC>
Mmm.  Well, good luck, Miss Daniels.	Thank you.
<EOC>	<EOC>
Four...five...	Nice and easy...
<EOC>	<EOC>
no.	You have a fever, sweetie?
<EOC>	<EOC>
State of grace and all that.	Tradition.
<EOC>	<EOC>
It's beautiful. Where'd you get it?	It was a prop for the school play ...
<EOC>	<EOC>
Could be this.	Push It. Hold it down.
<EOC>	<EOC>
You're breaking up... I can't hear you.	<i>Remove... ... the... right arm.</i>
<EOC>	<EOC>
Kyle, don't go!	There's not much time left in the world, Sarah.
<EOC>	<EOC>
Can you locate XXI5639I?	Sure.
<EOC>	<EOC>
Where are they?	I'm not sure.
<EOC>	<EOC>
What are we doing down here?	Like you always said, Pop, look for the undervalued.
<EOC>	<EOC>
Nothin'. Not a goddamn thing. What the fuck...	Dixie, you know how a ROM construct works?
Sure, Kid. It's a firmware construct.	Okay, Dix. You _are_ a ROM construct.
<EOC>	<EOC>
He's still pixilated.	He sure is.
<EOC>	<EOC>
Too bad about Frank, isn't it?	Yes, it is.
<EOC>	<EOC>
uh...uh...What is it?	It's the LAPD, can you open the door, please?
<EOC>	<EOC>
Come on, Jack -- don't.	Pretend I'm somebody else.
<EOC>	<EOC>
I don't care. Something's going on.	That again.
<EOC>	<EOC>
I know it's a littler late for an apology.	Much too late.
<EOC>	<EOC>
DAD!	Oh Jesus!
<EOC>	<EOC>
Who's that?	It's me. I'm just going to water the dragon...
<EOC>	<EOC>
Look, can we forget last night? We gotta talk.	Talk.
<EOC>	<EOC>
Give it back!	I'm not sailing with this thing on board!
<EOC>	<EOC>
Down at the station?	Yes down at the station.
<EOC>	<EOC>
Mr Poe?	Miss.  May I?
<EOC>	<EOC>
Do you have children?	No.
<EOC>	<EOC>
It went great in Mississippi, Mike.	Good.
<EOC>	<EOC>
Pretty much what you'd expect.	That's what I thought.
<EOC>	<EOC>
Spanish in Florida called him Juan Caballo. John Horse.	He a Black man or an Indian?
<EOC>	<EOC>
You're a wise guy--Gimme back--	Shortie, look!
<EOC>	<EOC>
Adele?  You in there?	Yes.
<EOC>	<EOC>
You know how the airlines are.	Bags?
<EOC>	<EOC>
Wow	Let's go.
<EOC>	<EOC>
C'mon. Let me take you home.	No.
<EOC>	<EOC>
Would you like something to drink?	What are you having?
Iced tea.	Yeah. Fine, thank you.
<EOC>	<EOC>
Where's Kirsty? Where's my wife?	Your wife...?
<EOC>	<EOC>
Where's your brother?	Vincent's in the States on business.  That it?
<EOC>	<EOC>
David Kessler, this is Gerald Bringsly.	Hello.
<EOC>	<EOC>
Go git it, Luke.	Yes sir, Boss Paul!
<EOC>	<EOC>
Hello, Benjamin.	Oh. Hello. Hello.
<EOC>	<EOC>
My name's not Christine.  It's not my real...	Who the fuck cares?
<EOC>	<EOC>
Thirty-three--	No--thirty-five!
<EOC>	<EOC>
Yeah.  Why not?	You break your leg, I'll have to shoot you.
<EOC>	<EOC>
So go dance.	With you.
<EOC>	<EOC>
Did Mr. Doyle think I stole this case.	No, Lisa -- I don't think he did.
<EOC>	<EOC>
Well, you're two up on me now.	Hey, you!
<EOC>	<EOC>
What are they doing now?	Eating Scungilli, just like the last time you asked.
Who do you think the Jap is?	Maybe Cavello's buying a Subaru. How would I know?
<EOC>	<EOC>
Is Norbert still here?	No.
Then who flushed the toilet?	Father's friend.
What's his name?	Don't know.
<EOC>	<EOC>
I'll tell you what...	Yes?
<EOC>	<EOC>
Can't we get rid of them?	It's a civilian facility.
<EOC>	<EOC>
How much further?	Almost there... are you in a hurry or something?
<EOC>	<EOC>
We're outnumbered twenty to one.	It's suicide.
<EOC>	<EOC>
It's a miracle.	It's a coincidence.
<EOC>	<EOC>
You cold?	Freezing.
<EOC>	<EOC>
How long have I been out?	Almost two days.
<EOC>	<EOC>
...please... no...	Name the killer in FRIDAY THE 13TH.
<EOC>	<EOC>
You talk to any reporters?  Any press?	Press?  No, I haven't.
<EOC>	<EOC>
Where's Vince?	There's Albert!  Hey, Albert!!!
<EOC>	<EOC>
What's wrong with you?! Tell him I'm not here!	But I can't --
<EOC>	<EOC>
French toast... and mashed potatoes.	Now we're talking.  How about you Merrill?
<EOC>	<EOC>
Birdy... I didn't mean to--	What'd he say?
<EOC>	<EOC>
-- yes, Jill.	Gee... that's wonderful, Jill.
Thank you.	-- just wonderful.
<EOC>	<EOC>
You!!	Where the hell did you come from?
<EOC>	<EOC>
You know, we know each other.	Of course we do! We've been friends for years.
Aren't you Nick Charles?	Yes.
<EOC>	<EOC>
Is that better?	Mmmm.....
<EOC>	<EOC>
When did you deliver this first?	Who did you talk to?
<EOC>	<EOC>
What happened?	I haven't the slightest idea.
<EOC>	<EOC>
No cigar.	Try telling them our names.
<EOC>	<EOC>
I have some brownies left over. Want one?	No thanks.
<EOC>	<EOC>
What --	-- was that??
<EOC>	<EOC>
Buggin' Out, I gotta work here.	I'm cool.  I'm cool.
<EOC>	<EOC>
...arty farty!	Rephrase. Mrs. Rexroth, have you ever been in love?
<EOC>	<EOC>
I doubt Arnold will be afraid.	If he isn't, then he's stupid.
<EOC>	<EOC>
NO! Don't believe him.	It's okay. Give me the gun.
<EOC>	<EOC>
He's coming over.	At eleven at night? _ 70.
<EOC>	<EOC>
New?	Walter just got it back from the framer today.
<EOC>	<EOC>
Miss Connell's testimony will be very important.	I would have stayed anyway, Dr. Maxwell.
<EOC>	<EOC>
DID YOU COME FROM THE OTHER SIDE.	YES. I WAS ON THE OTHER SIDE.
YOU CAME BACK BECAUSE OF ME?	YES.
YOU NEVER FORGOT ME?	YOUR FACE IS MINE.
<EOC>	<EOC>
Looks like a train ticket.	Where to?
<EOC>	<EOC>
You shouldn't dive everyday, Papa.	Then you shouldn't eat everyday, Jacques.
<EOC>	<EOC>
Definitely!	I think he'll be in Bartlett's one day.
<EOC>	<EOC>
Isn't it about time you became something else?	I like it here...
<EOC>	<EOC>
Goodnight Dims.	Stealing is a sin.
<EOC>	<EOC>
What about me?	Here!
<EOC>	<EOC>
Is... is everything all right?	Everything's gonna be fine.
<EOC>	<EOC>
Loretta, don't do that.	I'm sorry. They're just starin'.
I gotta work with these women.	Okay, sweetie, that's all right. Let's go. Let's go.
<EOC>	<EOC>
At least you didn't bring Mr Bean with you.	Ah, well .... CUT TO:
<EOC>	<EOC>
Ssh! You'll wake up that monkey.	Get out!
<EOC>	<EOC>
Where to now?	Laurie's.
<EOC>	<EOC>
Yeah!	Wash her.
What with?	-- A brillo pad, I don't care, anything.
<EOC>	<EOC>
Readin' must be somethin' powerful, huh, son?	Yes, sir...
<EOC>	<EOC>
I like Grandma's cooking....	Thank you....
<EOC>	<EOC>
Thank God - Wladek! You're wounded.	It's a little cut, nothing.
<EOC>	<EOC>
Jeremiah, what are you doing?	Uhh... nothing.
<EOC>	<EOC>
What are you doing?	Hm? I'm, uh... Why isn't this drunken woman you?
<EOC>	<EOC>
Hey? You like to walk.	What?
<EOC>	<EOC>
Ah damn.  Damn.	I got fired too.
<EOC>	<EOC>
Gold could be arranged.	For Munro children?
Yes.	How much gold has the master of the Yengeese?
<EOC>	<EOC>
You don't have any idea how lucky you are!	A lifelong problem, I'm afraid.
<EOC>	<EOC>
You're the biggest fibber.	It's dinner time. It really is. Cross my heart.
<EOC>	<EOC>
I bit the bastard's nose off.	You bit someone's nose off?
<EOC>	<EOC>
No... Where'd the tip come from?	Anonymous.  Probably nothing.
<EOC>	<EOC>
I wanted to kill him.	But you found another choice.
I did.	It wouldn't have changed the way you feel.
<EOC>	<EOC>
What's the cut, poppa?	Juicy, junior, real juicy.
<EOC>	<EOC>
Oh my fucking God.  You're gay.	Come on, you know the words, sing along.
<EOC>	<EOC>
God bless you.	She will, Mr.  LaLoosh, she will ...
<EOC>	<EOC>
OH MY GOD!! YOU KILLED KENNY!!	YOU BASTARD!!
<EOC>	<EOC>
What were you talking about the other day?	I wasn't talking about anything.
<EOC>	<EOC>
No more counting the big money for someone else.	Beholden to none.
<EOC>	<EOC>
I'm De...	I know who you are.
<EOC>	<EOC>
Sure.	And hurry, they're not looking too happy.
<EOC>	<EOC>
Does it make it easier to win?	No. Just, more activity.
<EOC>	<EOC>
I'm glad you're here.	You are?
<EOC>	<EOC>
And how many are we?	Not enough.
<EOC>	<EOC>
I'm sorry we gotta rush like this...	That's all right, that's all right...
On accounta...	I'm gonna see you tonight...
<EOC>	<EOC>
... he'd just found out about Track 2.	You never told him?
<EOC>	<EOC>
This could be it!	This could be it!
<EOC>	<EOC>
This the place?	Yeah.  How much?
<EOC>	<EOC>
Arguing about books.	Condensed milk - one of the truly great inventions.
<EOC>	<EOC>
Do you have plans to return soon, Dalai Lama?	Soon.
<EOC>	<EOC>
I'm being a pain, huh?	... Not at all.
You sure?	Absolutely positive.
<EOC>	<EOC>
Absolutely.	My promise.
<EOC>	<EOC>
What are you listening to, chicken ass?	Ah, leave him alone.  He's doing no harm.
<EOC>	<EOC>
Well, he's taken care of. Scratch one hot dog.	You really think we hurt him that bad?
<EOC>	<EOC>
Would you like to do me?	I just might.
<EOC>	<EOC>
She's here, your wounded one.	What are you saying?
<EOC>	<EOC>
I have to talk to you.	What do you want?
Come on. Let's get a drink.	Don't touch anything.
<EOC>	<EOC>
Don't you have a girlfriend?	Sometimes.
<EOC>	<EOC>
That was beautiful.	I laughed, I cried.
<EOC>	<EOC>
Harry, we spoke with Martin.	'We?'
<EOC>	<EOC>
The plutonium is missing.  Theyve taken the core!	Then its no longer a bomb?
<EOC>	<EOC>
Please... forgive me.	What?
<EOC>	<EOC>
Jack!!	SAM! What a surprise!
<EOC>	<EOC>
Van Patten looks puffy. Has he stopped working out?	It looks that way, doesn't it?
<EOC>	<EOC>
What am I wanted for?	I don't answer questions, I ask 'em...
<EOC>	<EOC>
Carla Jean...	No.
<EOC>	<EOC>
Ain't you gonna see what it is, Homer?	Mind your own business, Peaches.
<EOC>	<EOC>
- so the one-legged jockey said -	What did he say?
<EOC>	<EOC>
Hi, guys. We should probably get going.	Where?
<EOC>	<EOC>
Tripp!	How are you, Crabtree?
<EOC>	<EOC>
How are you?	Another young man.
<EOC>	<EOC>
May I interrupting?	Yes.
<EOC>	<EOC>
What have you.  We'll, uh--	We'll be near the In-and-Out Burger.
<EOC>	<EOC>
Could be.	And if it ain't cleaned off?
<EOC>	<EOC>
Well?	She thought Benz was at school.
<EOC>	<EOC>
Did you know Dave's a bed wetter?	No, I... uh, didn't know that
All his life.  He's tried everything.	Still clear?
Yep.	We'll let it run awhile
<EOC>	<EOC>
The play's going to be really good.	I'm really glad you think so.
<EOC>	<EOC>
Mom?  Eve and I have to go.	What?
<EOC>	<EOC>
Got your light?	Yup.
<EOC>	<EOC>
Holy Christ....	Mom....
<EOC>	<EOC>
Is it necessary?	You understand him better than anyone.
<EOC>	<EOC>
Your name, please.	James McCord.
<EOC>	<EOC>
Can I come around and see you tomorrow?	Okay.
<EOC>	<EOC>
Where hides evil, then, in my kingdom?	Never where you expect it, that's all I know.
<EOC>	<EOC>
What's he talking about?	In college. A car accident.
<EOC>	<EOC>
The Nielson's?	On your desk.
Script coverage?	On your desk.
Coffee and...	Your desk.
<EOC>	<EOC>
What's the matter?	My scalp is not getting enough blood sometimes.
<EOC>	<EOC>
What is this? What color is it?	Blue. It's Blue Velvet.
<EOC>	<EOC>
Pardon me... Miss... ?	Oh, no... you.
<EOC>	<EOC>
You will please permit Mr. Deeds to finish.	But your honor
<EOC>	<EOC>
What?	Tell me it's not a mirage.
<EOC>	<EOC>
Call me as soon as you get him.	Leave your phone on the hook.
<EOC>	<EOC>
I don't have any answers for you.	Who was that man last night?
I don't know.	Then how did he know your name?
<EOC>	<EOC>
That smells like fresh coffee.	Let me get you a cup?
<EOC>	<EOC>
Oh what a Maze.  Isn't it beautiful.	Yeah.
<EOC>	<EOC>
What?	I believe I can bring him back.
<EOC>	<EOC>
Hello? Computer...?	Just use the keyboard...
<EOC>	<EOC>
That's not what I saw.	All right.  If you're positive.
<EOC>	<EOC>
I know.	You' new here, man!  See you, boys.
<EOC>	<EOC>
So can we consider you a regular, sir?	Is that good or bad?
<EOC>	<EOC>
He's harmless.	Don't take any chances. Shoot through the desk.
<EOC>	<EOC>
What do you think of the strike, Ali?	I think it'll be a success ...
<EOC>	<EOC>
Hey Cy, guess who's here?	Mary ...
<EOC>	<EOC>
Tawny I think I'm going to be sick.	Well now there's a compliment.
<EOC>	<EOC>
Well...that's it.  We're not getting off this rock...	Not going to pole vault anywhere. That's for sure.
<EOC>	<EOC>
...I believe they've done lit a shuck.	Believe you're right.
<EOC>	<EOC>
Stop it!  You don't deserve the Green Destiny.	Not another lecture!  On guard!
Let's end this here.	Only the sword will settle this.
<EOC>	<EOC>
What?	This --
<EOC>	<EOC>
Malkovich.	Malkovich!
<EOC>	<EOC>
Thank you.	My job.
<EOC>	<EOC>
Mmmm, I love the smell of a woman.	My step-father's going to tear you apart.
<EOC>	<EOC>
You want a martini?	No, no, Martini. Your boss. Where is he?
<EOC>	<EOC>
Close your eyes.	What?
I'd like you to close your eyes.	Why?
To relax.	I'm relaxed.
Close your eyes and let your mind be blank.	Hey, Rosen, you going to hypnotize me?
<EOC>	<EOC>
Oh.	Look, now, Charlie, give me a big laugh here.
<EOC>	<EOC>
I need something. Do you have banking connections?	I have connections.
<EOC>	<EOC>
Back so soon.	Mind your own business.
<EOC>	<EOC>
Bill --	Yes?
<EOC>	<EOC>
Environment.  That's cool with me.	Okay.
<EOC>	<EOC>
I said shut the fuck up --	He believes in the future --
<EOC>	<EOC>
What about him?	You wanna go out with him?
<EOC>	<EOC>
--yeah, a hand or something--	--coming out of the water--
<EOC>	<EOC>
"Huh huh huh. He said ""anus."""	Entert-ain...us...an-us...Oh yeah! Heh heh. Anus. Heh heh.
<EOC>	<EOC>
What was that?	What? I didn't hear anything.
<EOC>	<EOC>
Just in time.	Stay the fuck away from me.
<EOC>	<EOC>
All right, I'll see you!	Where you going?
<EOC>	<EOC>
What'll you have, Margo?	Martini.
<EOC>	<EOC>
I'll just say it.	I'll say it.
OK. Go ahead.	On your marks...  Get set go.
<EOC>	<EOC>
Stop it! The children are watching. Stop it!	Never... never... never!
<EOC>	<EOC>
Mr. Green?	Yes, ma'am. How are you today?
Didn't you get?... How are you?	I'm fine. Can I go up?
<EOC>	<EOC>
Goddamnit, you fuckin' bum, come here!	Gimme a dollar.
<EOC>	<EOC>
I need a ride.	I'm your man.
<EOC>	<EOC>
Damn. It's doing it again.	What's wrong?
<EOC>	<EOC>
You want me to say that.	I want you.  To tell the truth.
<EOC>	<EOC>
with what?	You know damn well, dead-man.
<EOC>	<EOC>
Any chance of getting me out on bail?	What is bail?
<EOC>	<EOC>
-- What?	I've seen this picture before.
<EOC>	<EOC>
Happy Hanukkah Tikva.	Happy Hanukkah Morty.
<EOC>	<EOC>
Oh no?	Oh no.
It's not what I heard.	Well you've just been talking to the wrong people.
<EOC>	<EOC>
Take it easy, that's Bill.	Tell Bill to get the fuck off!
<EOC>	<EOC>
You just gonna let him go?	We'll get a tail put on him.
<EOC>	<EOC>
Yes.	I'll be there in three hours.
<EOC>	<EOC>
Stall.	What do you want?
<EOC>	<EOC>
Rod says the sweetest things.	He's nuts about you.
<EOC>	<EOC>
Somebody's taken it.  I can't find it!	Clark, you want me to come in after you?!
<EOC>	<EOC>
What!?	Do you remember high school?
It was a long time ago -	Don't you remember what they called you?
<EOC>	<EOC>
Come on.	Why, honey --
Come on.	You gonna tell me why?
<EOC>	<EOC>
Korea man is OK.  Let's leave him alone.	Him no white.  Him no white.
<EOC>	<EOC>
Count of three?	Why not just go now?
<EOC>	<EOC>
You ain't even a man yet.	That ain't what your mama said.
<EOC>	<EOC>
Can he breathe under water?	Data doesn't breathe.
Won't he rust?	No.
<EOC>	<EOC>
I don't know.  Fly casual.	I'm endangering the mission. I shouldn't have come.
<EOC>	<EOC>
Here's my signature -- here Preysing, sign here.	What a session this has been.
<EOC>	<EOC>
What?	That they're going to be upset.
<EOC>	<EOC>
Where do we find him?	You don't. He finds you. Through his people.
<EOC>	<EOC>
Ha-ha!!	You did it!  Next stop.  Andy.
<EOC>	<EOC>
Hope is a four-letter word.	But we all need that too. Hold him.
<EOC>	<EOC>
Keep trying.	I'm on it.
<EOC>	<EOC>
...she can go up there.	Well, look, I don't claim to be an expert--
<EOC>	<EOC>
You have no evidence.  Arrest this man.	You want evidence.  I'll give you evidence.
<EOC>	<EOC>
Executing the killer wouldn't bring my mother back.	Thank god!
<EOC>	<EOC>
You folks ready to go on?	Sure.
<EOC>	<EOC>
Perhaps you could remind me.	I'll make a note of it.  Anything else?
<EOC>	<EOC>
Merle?	Merle? Jesus!... Patty?
<EOC>	<EOC>
Tell that man not to drive so fast.	Are you talking to me?
<EOC>	<EOC>
Yeah?  What do you need?	Me?
You just said everyone needs something.	I've got everything I need.
<EOC>	<EOC>
We'll stay overnight, get a hotel--	--Cotter's--
<EOC>	<EOC>
Well, looka here...	Hi, Daddy...
<EOC>	<EOC>
Game over, bitch!	Bain!
<EOC>	<EOC>
Is it a Kappa?	It's not a Theta --
<EOC>	<EOC>
Poor Father . . .	Don't worry, Gina! Mummy and Daddy love each other.
<EOC>	<EOC>
Go ahead, driver! Ball park!	John, please let me go with you! Please, John!
<EOC>	<EOC>
Yup.	Don't you think Howard's like that? Smart? Important?
<EOC>	<EOC>
Professor Tripp? Can I ask you a question?	Yea, James.
<EOC>	<EOC>
Implants bothering you?	It's nothing. I'm just tired.
<EOC>	<EOC>
What the hell happened to you?	Well. I don't really know where to start.
Your hair's different.	Everything's different.
Are you drunk?	No. Are you drunk?
No. But I have a hangover.	Where's pop?
<EOC>	<EOC>
You're going to be late for your match.	Are you going to come tonight?
<EOC>	<EOC>
Flowers. That's funny.	As long as I get the laugh.
<EOC>	<EOC>
Why didn't he want to sell it?	I don't know. Probably wanted a hideaway.
<EOC>	<EOC>
How was it?	Could use a dash more jet fuel.
<EOC>	<EOC>
Ah, Dalai Lama, thank you for coming so late.	I leave tomorrow.
<EOC>	<EOC>
On account of me.	You?
<EOC>	<EOC>
Well, I should probably get going.	No, stay. Just for a little while.  Refill?
No. I --	I know a man who needs a refill.
<EOC>	<EOC>
Would you pose for me for free?	Well, it all depends, Leonard...
<EOC>	<EOC>
You messed with the scene.	Shut up.
<EOC>	<EOC>
Want to dance?	Dance? Here?
Why not?	They know you here--know your name.
<EOC>	<EOC>
Which presumably means...	... More spores coming.
<EOC>	<EOC>
It appears that our message has been understood, Captain.	Any reply from them?
<EOC>	<EOC>
Yes, I have mine.	And I have mine.
<EOC>	<EOC>
Goodnight.	Goodnight.
<EOC>	<EOC>
Brad...	It's alright Janet.
<EOC>	<EOC>
He's stopped.	The old double U-turn. Gets them every time.
<EOC>	<EOC>
You never had The Talk, did you?	No.
<EOC>	<EOC>
I'll go into town with you.	Eric, leave it alone.  It's not your business.
<EOC>	<EOC>
Then leave her.	We can't...
<EOC>	<EOC>
You're on the next plane home.	I'm Helen McDole.  Your father's executive secretary.
<EOC>	<EOC>
Sure?	Sure.
<EOC>	<EOC>
It got him....	Why'd you come out here?
<EOC>	<EOC>
Well, anyway, I know Hildy's getting a good man.	Thanks a lot.
<EOC>	<EOC>
Teddy, I thought we were having a moment here.	Of course we were.
<EOC>	<EOC>
Dont do this, Jack... But he continues...	We have two kids, Annie and Josh...
<EOC>	<EOC>
You dizzy?  You want to sit down?	I'm...fine.  Fine.
<EOC>	<EOC>
... No response, sir.	Sensors, Captain?
<EOC>	<EOC>
Yeah, but he's a fucking pervert, Dude.	Huh?
<EOC>	<EOC>
I've been dreaming about this.	Then you get it.  You'll understand.
<EOC>	<EOC>
Frank.  We gotta go back.  Frank...	Stay with me, Gib.  We're gonna do this.
<EOC>	<EOC>
I prefer it like this.	How can a beautiful man like you be shy?
<EOC>	<EOC>
You're the guys from the movie!	We hate you guys!
<EOC>	<EOC>
Cecile's attending Oakwood in the fall.	Outstanding.
<EOC>	<EOC>
And we got rid of the red head.	Jake? Customs?
<EOC>	<EOC>
Note that she said 'pretty clearly'. Not 'clearly'.	And what was the weather like at this time?
<EOC>	<EOC>
What?! Why would you call me a pigfucker?!	Well, let's see... First of all, you fuck pigs.
<EOC>	<EOC>
Sir, I recommend we raise shields.	Not yet, Mister Worf.
<EOC>	<EOC>
He's insane!	We should follow him home.
<EOC>	<EOC>
Theo.	Theo! This is Sheila Kastle, my partner's daughter.
<EOC>	<EOC>
What guy that died?	That one, last week.
Here?.	Yeah, here, I mean, where else?
Oh, him. Well, he died.	That's what I thought.
<EOC>	<EOC>
Isn't there another surgical procedure you can try?	No, there's no other way.
<EOC>	<EOC>
Cool. So you're living up North?	Yeah -
I heard you were pumping gas -	Something like that -
You're kind of cultivating a new look.	Yeah --
<EOC>	<EOC>
I was like yes! I'm going out with him!	That's right. That's why foreplay is better than sex.
Yep.	Because he can like climax you up to that...
<EOC>	<EOC>
What do we do now, Everett?	Fire! I hate fire!
<EOC>	<EOC>
It's just us now.	I know.
<EOC>	<EOC>
Did you write that column?	I did.  But the jury won't s...
<EOC>	<EOC>
Indy?	Okay, Shorty.
<EOC>	<EOC>
Sidney, what happened?	Nevermind, what'd you two find?
<EOC>	<EOC>
No.	I can feel your desire, Deanna.
<EOC>	<EOC>
I'm off. There's food in the fridge.	See you later.
<EOC>	<EOC>
-- why?	-- these bastards have me hemmed in.
<EOC>	<EOC>
Repeat it anyway -- it's a wonderful cue.	... I'm glad that's...
No, no!  That whole thing!	... Whew!  I'm glad that's over with.
<EOC>	<EOC>
Did you like the first act?	Yeah. What about the second act?
<EOC>	<EOC>
Oh my G-d, you've been robbed!	No...I've been pregnant.
<EOC>	<EOC>
You've done your homework, Mrs. South.	Maura.
Maura.	Yeah, they told us this was the best.
<EOC>	<EOC>
You're naked.	It's my house.
<EOC>	<EOC>
Tell him his tea stinks.	You tell him. When you're able.
<EOC>	<EOC>
Guys, he's right behind us!	It's okay.
<EOC>	<EOC>
You're up!  You must be feeling better --	Yes...
<EOC>	<EOC>
He speaks about himself in the third person?	Feel free to correct him if you want.
<EOC>	<EOC>
Where are you going?	El Paso.
<EOC>	<EOC>
They're gaining on us!	You gotta drive!
<EOC>	<EOC>
-- Where have you two been?	Us? We been... moonlighting.
<EOC>	<EOC>
Where were we?	Witnesses.
<EOC>	<EOC>
You know what Sanford told me?	I still can't believe Caitlin's getting married.
Julie Dwyer died.	Yeah, right.
<EOC>	<EOC>
I really can't talk now--	--this'll only take one second--
<EOC>	<EOC>
Nothing further, your Honor...	Mr. Concannon...?
<EOC>	<EOC>
Whatta we do about the Mex?	We'll take 'em in the morning.
<i>You'll</i> take him.	He's half yours, partner.
He's all yours. And I'm not your partner.	Someday.
<EOC>	<EOC>
But tell me --	She's nervous, naturally, under the circumstances.
<EOC>	<EOC>
Get rid of him!	Okay, I gotta go.
<EOC>	<EOC>
Decide to take a day off after all?	Dad, I want to see Rod Lane.
<EOC>	<EOC>
Annabelle sucked her thumb last night.	I NEVER do that, you ALWAYS lie!
<EOC>	<EOC>
Amber? Here.	"""Here,"" wh-wh-what?"
<EOC>	<EOC>
Call Petrov...  I'll be back.	Both of you.
<EOC>	<EOC>
Don't you guys ever knock?	Where is he?
<EOC>	<EOC>
How old are you now, Toby?	Sixteen. But my birthday's in seven months ...
<EOC>	<EOC>
OMGs, Mongols, Nazi Low-Riders, prison gangs?	NLR, we think.  I wanna know...
<EOC>	<EOC>
Do you still want to meet?	... Yes.
<EOC>	<EOC>
Put your arms around me.	Excuse me?
<EOC>	<EOC>
Hey, you can't...	What's your name?
Jeremy...	Okay, Jeremy...go get Dr. Chris Raymond, will you?
Lady...	Did you hear me?  Get Dr. Raymond! NOW!!
<EOC>	<EOC>
Sleeping pills.	That's right, Fran. And I'm a doctor.
Doctor.	Dr. Dreyfuss.
Dreyfuss.	Get more coffee.
<EOC>	<EOC>
Will they really find work in Germany?	Who knows?...It's like an adventure.  Hope springs eternal...
<EOC>	<EOC>
Yeah, yeah, yeah.	Both of 'em?
<EOC>	<EOC>
But -- I was just lucky.	Well? Don't a politician have to be?
<EOC>	<EOC>
What is it?	She's beautiful...! What do I do?
<EOC>	<EOC>
Just the size of my head -	I know what you mean...
<EOC>	<EOC>
We have one motto: Peace on Earth.	And Goodwill Toward Man?
No. just peace on Earth.	I gotta be honest about something.
<EOC>	<EOC>
You know, you're very beautiful.	Am I?
<EOC>	<EOC>
What are you doing here?	I'm lost.
-- Can't seem to escape you today.	I'm sorry.
<EOC>	<EOC>
It was some guy called Brian.	Did he sound upset?
A little bit. Is that good or bad?	It's an improvement.
<EOC>	<EOC>
How's he doing?	Same. Any luck?
<EOC>	<EOC>
Me?	Not you.  You.  Tell me again.
<EOC>	<EOC>
Hiya, Norm. How ya doin', Margie? How's the fricassee?	Pretty darn good, ya want some?
<EOC>	<EOC>
No -- keep it.	I love you! 1 want to marry you!
<EOC>	<EOC>
